Timestamp,SNR,PER,BER,Valid,RXangle,TXangle
1452077969.096653,22.23960982465932,0.0,0.0,True,43,1
1452077970.698701,22.305856248234626,0.0,0.0,True,44,1
1452077972.300898,22.349154482656374,0.0,0.0,True,45,1
1452077973.903557,22.25501201446809,0.0,0.0,True,46,1
1452077975.505777,21.91291368565111,0.0,0.0,True,47,1
1452077977.107933,0.0,0.0,0.0,False,48,1
1452077978.710056,0.0,0.0,0.0,False,49,1
1452077980.312228,0.0,0.0,0.0,False,50,1
1452077981.914344,0.0,0.0,0.0,False,51,1
1452077983.516502,0.0,0.0,0.0,False,52,1
1452077985.118624,0.0,0.0,0.0,False,53,1
1452077986.72067,0.0,0.0,0.0,False,54,1
1452077988.322734,0.0,0.0,0.0,False,55,1
1452077989.924901,0.0,0.0,0.0,False,56,1
1452077991.52702,0.0,0.0,0.0,False,57,1
1452077993.128999,0.0,0.0,0.0,False,58,1
1452077994.731087,0.0,0.0,0.0,False,59,1
1452077996.333241,0.0,0.0,0.0,False,60,1
1452077997.934491,0.0,0.0,0.0,False,61,1
1452077999.536675,0.0,0.0,0.0,False,62,1
1452078001.138492,0.0,0.0,0.0,False,63,1
1452078002.740652,0.0,0.0,0.0,False,64,1
1452078004.342468,0.0,0.0,0.0,False,65,1
1452078005.944638,0.0,0.0,0.0,False,66,1
1452078007.546459,0.0,0.0,0.0,False,67,1
1452078009.14862,0.0,0.0,0.0,False,68,1
1452078010.750494,0.0,0.0,0.0,False,69,1
1452078012.352527,0.0,0.0,0.0,False,70,1
1452078013.954496,0.0,0.0,0.0,False,71,1
1452078015.556761,0.0,0.0,0.0,False,72,1
1452078017.158489,0.0,0.0,0.0,False,73,1
1452078018.760599,0.0,0.0,0.0,False,74,1
1452078020.362538,0.0,0.0,0.0,False,75,1
1452078021.964654,0.0,0.0,0.0,False,76,1
1452078023.566786,0.0,0.0,0.0,False,77,1
1452078025.168878,0.0,0.0,0.0,False,78,1
1452078026.770962,0.0,0.0,0.0,False,79,1
1452078028.373082,0.0,0.0,0.0,False,80,1
1452078029.975159,0.0,0.0,0.0,False,81,1
1452078031.577328,0.0,0.0,0.0,False,82,1
1452078033.179484,0.0,0.0,0.0,False,83,1
1452078034.781653,0.0,0.0,0.0,False,84,1
1452078036.383562,0.0,0.0,0.0,False,85,1
1452078037.986341,20.881250988281575,0.0,0.0,True,86,1
1452078039.588569,21.286437803341226,0.0,0.0,True,87,1
1452078041.190504,0.0,0.0,0.0,False,88,1
1452078042.79262,0.0,0.0,0.0,False,89,1
1452078044.395028,21.331581977949597,0.0,0.0,True,90,1
1452078045.997086,20.435446068287668,0.0,0.0,True,91,1
1452078047.599111,0.0,0.0,0.0,False,92,1
1452078049.201207,0.0,0.0,0.0,False,93,1
1452078050.802472,0.0,0.0,0.0,False,94,1
1452078052.404579,0.0,0.0,0.0,False,95,1
1452078054.006515,0.0,0.0,0.0,False,96,1
1452078055.608674,0.0,0.0,0.0,False,97,1
1452078057.21052,0.0,0.0,0.0,False,98,1
1452078058.812656,0.0,0.0,0.0,False,99,1
1452078060.414746,0.0,0.0,0.0,False,100,1
1452078069.125395,0.0,0.0,0.0,False,0,2
1452078070.727518,0.0,0.0,0.0,False,1,2
1452078072.329734,0.0,0.0,0.0,False,2,2
1452078073.931919,0.0,0.0,0.0,False,3,2
1452078075.534186,0.0,0.0,0.0,False,4,2
1452078077.136337,0.0,0.0,0.0,False,5,2
1452078078.738399,0.0,0.0,0.0,False,6,2
1452078080.340481,0.0,0.0,0.0,False,7,2
1452078081.942563,0.0,0.0,0.0,False,8,2
1452078083.544813,0.0,0.0,0.0,False,9,2
1452078085.146936,0.0,0.0,0.0,False,10,2
1452078086.749046,0.0,0.0,0.0,False,11,2
1452078088.351376,0.0,0.0,0.0,False,12,2
1452078089.95338,0.0,0.0,0.0,False,13,2
1452078091.555468,0.0,0.0,0.0,False,14,2
1452078093.157693,0.0,0.0,0.0,False,15,2
1452078094.759971,0.0,0.0,0.0,False,16,2
1452078096.362174,0.0,0.0,0.0,False,17,2
1452078097.964397,0.0,0.0,0.0,False,18,2
1452078099.566465,0.0,0.0,0.0,False,19,2
1452078101.168531,0.0,0.0,0.0,False,20,2
1452078102.770501,0.0,0.0,0.0,False,21,2
1452078104.372682,0.0,0.0,0.0,False,22,2
1452078105.974503,0.0,0.0,0.0,False,23,2
1452078107.576641,0.0,0.0,0.0,False,24,2
1452078109.178478,0.0,0.0,0.0,False,25,2
1452078110.780738,0.0,0.0,0.0,False,26,2
1452078112.382733,0.0,0.0,0.0,False,27,2
1452078113.984858,0.0,0.0,0.0,False,28,2
1452078115.586481,0.0,0.0,0.0,False,29,2
1452078117.188863,0.0,0.0,0.0,False,30,2
1452078118.790995,0.0,0.0,0.0,False,31,2
1452078120.393041,0.0,0.0,0.0,False,32,2
1452078121.995186,0.0,0.0,0.0,False,33,2
1452078123.597386,0.0,0.0,0.0,False,34,2
1452078125.199488,0.0,0.0,0.0,False,35,2
1452078126.801679,0.0,0.0,0.0,False,36,2
1452078128.403533,0.0,0.0,0.0,False,37,2
1452078130.005708,0.0,0.0,0.0,False,38,2
1452078131.607957,0.0,0.0,0.0,False,39,2
1452078133.210026,0.0,0.0,0.0,False,40,2
1452078134.812029,0.0,0.0,0.0,False,41,2
1452078136.414131,20.53144341545716,0.0,0.0,True,42,2
1452078138.016363,21.354515427702935,0.0,0.0,True,43,2
1452078139.618586,21.513037558879315,0.0,0.0,True,44,2
1452078141.220891,21.622107929477085,0.0,0.0,True,45,2
1452078142.823244,21.28776260777072,0.0,0.0,True,46,2
1452078144.425725,20.89967210401996,0.0,0.0,True,47,2
1452078146.028483,20.91162205715582,0.0,0.0,True,48,2
1452078147.630499,0.0,0.0,0.0,False,49,2
1452078149.232529,0.0,0.0,0.0,False,50,2
1452078150.834514,0.0,0.0,0.0,False,51,2
1452078152.436609,0.0,0.0,0.0,False,52,2
1452078154.038719,0.0,0.0,0.0,False,53,2
1452078155.640829,0.0,0.0,0.0,False,54,2
1452078157.242862,0.0,0.0,0.0,False,55,2
1452078158.844985,0.0,0.0,0.0,False,56,2
1452078160.447123,0.0,0.0,0.0,False,57,2
1452078162.048559,0.0,0.0,0.0,False,58,2
1452078163.650631,0.0,0.0,0.0,False,59,2
1452078165.25268,0.0,0.0,0.0,False,60,2
1452078166.854852,0.0,0.0,0.0,False,61,2
1452078168.457006,0.0,0.0,0.0,False,62,2
1452078170.059124,0.0,0.0,0.0,False,63,2
1452078171.661194,0.0,0.0,0.0,False,64,2
1452078173.263304,0.0,0.0,0.0,False,65,2
1452078174.865437,0.0,0.0,0.0,False,66,2
1452078176.467342,0.0,0.0,0.0,False,67,2
1452078178.069493,0.0,0.0,0.0,False,68,2
1452078179.671532,0.0,0.0,0.0,False,69,2
1452078181.273549,0.0,0.0,0.0,False,70,2
1452078182.875734,0.0,0.0,0.0,False,71,2
1452078184.477872,0.0,0.0,0.0,False,72,2
1452078186.079876,0.0,0.0,0.0,False,73,2
1452078187.681983,0.0,0.0,0.0,False,74,2
1452078189.284027,0.0,0.0,0.0,False,75,2
1452078190.88615,0.0,0.0,0.0,False,76,2
1452078192.488325,0.0,0.0,0.0,False,77,2
1452078194.090544,0.0,0.0,0.0,False,78,2
1452078195.692615,0.0,0.0,0.0,False,79,2
1452078197.294475,0.0,0.0,0.0,False,80,2
1452078198.896685,0.0,0.0,0.0,False,81,2
1452078200.498939,21.38644658399054,0.0,0.0,True,82,2
1452078202.101318,21.919469275324794,0.0,0.0,True,83,2
1452078203.704486,21.4210944546253,0.0,0.0,True,84,2
1452078205.306514,0.0,0.0,0.0,False,85,2
1452078206.908767,21.87491190212155,0.0,0.0,True,86,2
1452078208.510573,22.06843669288655,0.0,0.0,True,87,2
1452078210.112866,20.448500614076316,0.0,0.0,True,88,2
1452078211.715082,21.05396934455944,0.0,0.0,True,89,2
1452078213.317889,21.8102446137441,0.0,0.0,True,90,2
1452078214.920712,21.57442990347965,0.0,0.0,True,91,2
1452078216.522496,0.0,0.0,0.0,False,92,2
1452078218.124543,0.0,0.0,0.0,False,93,2
1452078219.726489,0.0,0.0,0.0,False,94,2
1452078221.328717,0.0,0.0,0.0,False,95,2
1452078222.930489,0.0,0.0,0.0,False,96,2
1452078224.532558,0.0,0.0,0.0,False,97,2
1452078226.134482,0.0,0.0,0.0,False,98,2
1452078227.736649,0.0,0.0,0.0,False,99,2
1452078229.338464,0.0,0.0,0.0,False,100,2
1452078238.050199,0.0,0.0,0.0,False,0,3
1452078239.652451,0.0,0.0,0.0,False,1,3
1452078241.254606,0.0,0.0,0.0,False,2,3
1452078242.856671,0.0,0.0,0.0,False,3,3
1452078244.458481,0.0,0.0,0.0,False,4,3
1452078246.060654,0.0,0.0,0.0,False,5,3
1452078247.662767,0.0,0.0,0.0,False,6,3
1452078249.264849,0.0,0.0,0.0,False,7,3
1452078250.866555,0.0,0.0,0.0,False,8,3
1452078252.468705,0.0,0.0,0.0,False,9,3
1452078254.070982,0.0,0.0,0.0,False,10,3
1452078255.673099,0.0,0.0,0.0,False,11,3
1452078257.274463,0.0,0.0,0.0,False,12,3
1452078258.876613,0.0,0.0,0.0,False,13,3
1452078260.478488,0.0,0.0,0.0,False,14,3
1452078262.080556,0.0,0.0,0.0,False,15,3
1452078263.6825,0.0,0.0,0.0,False,16,3
1452078265.284683,0.0,0.0,0.0,False,17,3
1452078266.886477,0.0,0.0,0.0,False,18,3
1452078268.488504,0.0,0.0,0.0,False,19,3
1452078270.090496,0.0,0.0,0.0,False,20,3
1452078271.692657,0.0,0.0,0.0,False,21,3
1452078273.29453,0.0,0.0,0.0,False,22,3
1452078274.896828,0.0,0.0,0.0,False,23,3
1452078276.498477,0.0,0.0,0.0,False,24,3
1452078278.100584,0.0,0.0,0.0,False,25,3
1452078279.702726,0.0,0.0,0.0,False,26,3
1452078281.305079,0.0,0.0,0.0,False,27,3
1452078282.906475,0.0,0.0,0.0,False,28,3
1452078284.508659,0.0,0.0,0.0,False,29,3
1452078286.110681,0.0,0.0,0.0,False,30,3
1452078287.712676,0.0,0.0,0.0,False,31,3
1452078289.314861,0.0,0.0,0.0,False,32,3
1452078290.916907,0.0,0.0,0.0,False,33,3
1452078292.518465,0.0,0.0,0.0,False,34,3
1452078294.120635,0.0,0.0,0.0,False,35,3
1452078295.72272,0.0,0.0,0.0,False,36,3
1452078297.324858,0.0,0.0,0.0,False,37,3
1452078298.927002,0.0,0.0,0.0,False,38,3
1452078300.529123,0.0,0.0,0.0,False,39,3
1452078302.130478,0.0,0.0,0.0,False,40,3
1452078303.732485,0.0,0.0,0.0,False,41,3
1452078305.334498,0.0,0.0,0.0,False,42,3
1452078306.936643,0.0,0.0,0.0,False,43,3
1452078308.538581,0.0,0.0,0.0,False,44,3
1452078310.140749,0.0,0.0,0.0,False,45,3
1452078311.742516,0.0,0.0,0.0,False,46,3
1452078313.344747,21.533736700103752,0.0,0.0,True,47,3
1452078314.947003,22.044004393612997,0.0,0.0,True,48,3
1452078316.549218,21.444351885235946,0.0,0.0,True,49,3
1452078318.15048,0.0,0.0,0.0,False,50,3
1452078319.752519,0.0,0.0,0.0,False,51,3
1452078321.354662,0.0,0.0,0.0,False,52,3
1452078322.956886,0.0,0.0,0.0,False,53,3
1452078324.558502,0.0,0.0,0.0,False,54,3
1452078326.160688,0.0,0.0,0.0,False,55,3
1452078327.761702,0.0,0.0,0.0,False,56,3
1452078329.363789,0.0,0.0,0.0,False,57,3
1452078330.965883,0.0,0.0,0.0,False,58,3
1452078332.567896,0.0,0.0,0.0,False,59,3
1452078334.170045,0.0,0.0,0.0,False,60,3
1452078335.77206,0.0,0.0,0.0,False,61,3
1452078337.374281,0.0,0.0,0.0,False,62,3
1452078338.976462,0.0,0.0,0.0,False,63,3
1452078340.578744,0.0,0.0,0.0,False,64,3
1452078342.18092,0.0,0.0,0.0,False,65,3
1452078343.783128,0.0,0.0,0.0,False,66,3
1452078345.385319,0.0,0.0,0.0,False,67,3
1452078346.987472,0.0,0.0,0.0,False,68,3
1452078348.58956,0.0,0.0,0.0,False,69,3
1452078350.191747,0.0,0.0,0.0,False,70,3
1452078351.79381,0.0,0.0,0.0,False,71,3
1452078353.395893,0.0,0.0,0.0,False,72,3
1452078354.998002,0.0,0.0,0.0,False,73,3
1452078356.600283,0.0,0.0,0.0,False,74,3
1452078358.202407,0.0,0.0,0.0,False,75,3
1452078359.80454,0.0,0.0,0.0,False,76,3
1452078361.406827,0.0,0.0,0.0,False,77,3
1452078363.008895,0.0,0.0,0.0,False,78,3
1452078364.610501,0.0,0.0,0.0,False,79,3
1452078366.212618,0.0,0.0,0.0,False,80,3
1452078367.814532,0.0,0.0,0.0,False,81,3
1452078369.416583,21.329617137260815,0.0,0.0,True,82,3
1452078371.018465,22.073890595207676,0.0,0.0,True,83,3
1452078372.62065,21.84634457831937,0.0,0.0,True,84,3
1452078374.222739,0.0,0.0,0.0,False,85,3
1452078375.824988,21.74163514949057,0.0,0.0,True,86,3
1452078377.427378,22.25565876148049,0.0,0.0,True,87,3
1452078379.029447,21.118607762025487,0.0,0.0,True,88,3
1452078380.631569,21.71282648275193,0.0,0.0,True,89,3
1452078382.2363,22.112065248933817,0.0,0.0,True,90,3
1452078383.838683,21.964227706414206,0.0,0.0,True,91,3
1452078385.44074,0.0,0.0,0.0,False,92,3
1452078387.04247,0.0,0.0,0.0,False,93,3
1452078388.644627,0.0,0.0,0.0,False,94,3
1452078390.246705,0.0,0.0,0.0,False,95,3
1452078391.84884,0.0,0.0,0.0,False,96,3
1452078393.4509,0.0,0.0,0.0,False,97,3
1452078395.052987,0.0,0.0,0.0,False,98,3
1452078396.654978,0.0,0.0,0.0,False,99,3
1452078398.257035,0.0,0.0,0.0,False,100,3
1452078406.967565,0.0,0.0,0.0,False,0,4
1452078408.569752,0.0,0.0,0.0,False,1,4
1452078410.17187,0.0,0.0,0.0,False,2,4
1452078411.774057,0.0,0.0,0.0,False,3,4
1452078413.376167,0.0,0.0,0.0,False,4,4
1452078414.978303,0.0,0.0,0.0,False,5,4
1452078416.580409,0.0,0.0,0.0,False,6,4
1452078418.182465,0.0,0.0,0.0,False,7,4
1452078419.784555,0.0,0.0,0.0,False,8,4
1452078421.386577,0.0,0.0,0.0,False,9,4
1452078422.988749,0.0,0.0,0.0,False,10,4
1452078424.590598,0.0,0.0,0.0,False,11,4
1452078426.192826,0.0,0.0,0.0,False,12,4
1452078427.794968,0.0,0.0,0.0,False,13,4
1452078429.396984,0.0,0.0,0.0,False,14,4
1452078430.999121,0.0,0.0,0.0,False,15,4
1452078432.601258,0.0,0.0,0.0,False,16,4
1452078434.203359,0.0,0.0,0.0,False,17,4
1452078435.805429,0.0,0.0,0.0,False,18,4
1452078437.407522,0.0,0.0,0.0,False,19,4
1452078439.009603,0.0,0.0,0.0,False,20,4
1452078440.611524,0.0,0.0,0.0,False,21,4
1452078442.213762,0.0,0.0,0.0,False,22,4
1452078443.815761,0.0,0.0,0.0,False,23,4
1452078445.41783,0.0,0.0,0.0,False,24,4
1452078447.019912,0.0,0.0,0.0,False,25,4
1452078448.622124,0.0,0.0,0.0,False,26,4
1452078450.224282,0.0,0.0,0.0,False,27,4
1452078451.826325,0.0,0.0,0.0,False,28,4
1452078453.428493,0.0,0.0,0.0,False,29,4
1452078455.030471,0.0,0.0,0.0,False,30,4
1452078456.632584,0.0,0.0,0.0,False,31,4
1452078458.234662,0.0,0.0,0.0,False,32,4
1452078459.836926,0.0,0.0,0.0,False,33,4
1452078461.438483,0.0,0.0,0.0,False,34,4
1452078463.040557,0.0,0.0,0.0,False,35,4
1452078464.64247,0.0,0.0,0.0,False,36,4
1452078466.244708,0.0,0.0,0.0,False,37,4
1452078467.846816,0.0,0.0,0.0,False,38,4
1452078469.448983,0.0,0.0,0.0,False,39,4
1452078471.050584,0.0,0.0,0.0,False,40,4
1452078472.652714,0.0,0.0,0.0,False,41,4
1452078474.254847,0.0,0.0,0.0,False,42,4
1452078475.857131,21.069928191353437,0.0,0.0,True,43,4
1452078477.459487,21.93114356634174,0.0,0.0,True,44,4
1452078479.061622,22.19725922174056,0.0,0.0,True,45,4
1452078480.663951,22.325246649531906,0.0,0.0,True,46,4
1452078482.266233,22.372568049003945,0.0,0.0,True,47,4
1452078483.868351,22.153680181944377,0.0,0.0,True,48,4
1452078485.469922,21.29197463977559,0.0,0.0,True,49,4
1452078487.071999,0.0,0.0,0.0,False,50,4
1452078488.673731,0.0,0.0,0.0,False,51,4
1452078490.27577,0.0,0.0,0.0,False,52,4
1452078491.877917,0.0,0.0,0.0,False,53,4
1452078493.47991,0.0,0.0,0.0,False,54,4
1452078495.081967,0.0,0.0,0.0,False,55,4
1452078496.684113,0.0,0.0,0.0,False,56,4
1452078498.286138,0.0,0.0,0.0,False,57,4
1452078499.888316,0.0,0.0,0.0,False,58,4
1452078501.490457,0.0,0.0,0.0,False,59,4
1452078503.092588,0.0,0.0,0.0,False,60,4
1452078504.694479,0.0,0.0,0.0,False,61,4
1452078506.296561,0.0,0.0,0.0,False,62,4
1452078507.898673,0.0,0.0,0.0,False,63,4
1452078509.501132,0.0,0.0,0.0,False,64,4
1452078511.103212,0.0,0.0,0.0,False,65,4
1452078512.70532,0.0,0.0,0.0,False,66,4
1452078514.307394,0.0,0.0,0.0,False,67,4
1452078515.909657,0.0,0.0,0.0,False,68,4
1452078517.511746,0.0,0.0,0.0,False,69,4
1452078519.113784,0.0,0.0,0.0,False,70,4
1452078520.715856,0.0,0.0,0.0,False,71,4
1452078522.317982,0.0,0.0,0.0,False,72,4
1452078523.92012,0.0,0.0,0.0,False,73,4
1452078525.522397,0.0,0.0,0.0,False,74,4
1452078527.124658,0.0,0.0,0.0,False,75,4
1452078528.726867,0.0,0.0,0.0,False,76,4
1452078530.329034,0.0,0.0,0.0,False,77,4
1452078531.930548,0.0,0.0,0.0,False,78,4
1452078533.532646,0.0,0.0,0.0,False,79,4
1452078535.134456,0.0,0.0,0.0,False,80,4
1452078536.736537,20.736750712204724,0.0,0.0,True,81,4
1452078538.3385,21.56614330103735,0.0,0.0,True,82,4
1452078539.940804,22.17965763885294,0.0,0.0,True,83,4
1452078541.542466,22.03681583520099,0.0,0.0,True,84,4
1452078543.144648,0.0,0.0,0.0,False,85,4
1452078544.746485,21.404067420984184,0.0,0.0,True,86,4
1452078546.348647,21.899677773539665,0.0,0.0,True,87,4
1452078547.950794,0.0,0.0,0.0,False,88,4
1452078549.553354,21.577080699912166,0.0,0.0,True,89,4
1452078551.155505,22.09686774202122,0.0,0.0,True,90,4
1452078552.757567,21.86266783038451,0.0,0.0,True,91,4
1452078554.359678,0.0,0.0,0.0,False,92,4
1452078555.961839,0.0,0.0,0.0,False,93,4
1452078557.564267,0.0,0.0,0.0,False,94,4
1452078559.166343,0.0,0.0,0.0,False,95,4
1452078560.768491,0.0,0.0,0.0,False,96,4
1452078562.370478,0.0,0.0,0.0,False,97,4
1452078563.972666,0.0,0.0,0.0,False,98,4
1452078565.574946,0.0,0.0,0.0,False,99,4
1452078567.177107,0.0,0.0,0.0,False,100,4
1452078575.887849,0.0,0.0,0.0,False,0,5
1452078577.489945,0.0,0.0,0.0,False,1,5
1452078579.091978,0.0,0.0,0.0,False,2,5
1452078580.694186,0.0,0.0,0.0,False,3,5
1452078582.29645,0.0,0.0,0.0,False,4,5
1452078583.898473,0.0,0.0,0.0,False,5,5
1452078585.500554,0.0,0.0,0.0,False,6,5
1452078587.102518,0.0,0.0,0.0,False,7,5
1452078588.704611,0.0,0.0,0.0,False,8,5
1452078590.306755,0.0,0.0,0.0,False,9,5
1452078591.908811,0.0,0.0,0.0,False,10,5
1452078593.510887,0.0,0.0,0.0,False,11,5
1452078595.112984,0.0,0.0,0.0,False,12,5
1452078596.715091,0.0,0.0,0.0,False,13,5
1452078598.317252,0.0,0.0,0.0,False,14,5
1452078599.918523,0.0,0.0,0.0,False,15,5
1452078601.520863,0.0,0.0,0.0,False,16,5
1452078603.122536,0.0,0.0,0.0,False,17,5
1452078604.724606,0.0,0.0,0.0,False,18,5
1452078606.326467,0.0,0.0,0.0,False,19,5
1452078607.928665,0.0,0.0,0.0,False,20,5
